0,666666667	0,333333333	0,666666667	1	0,333333333	1	0	1	0	0	0	0,333333333	0	0	0	0,333333333	0,666666667	0	0,666666667	0	0	0	0	0	0,666666667	0	0,666666667	1	0,666666667	0	0	0,666666667	1	3
0,666666667	1	0,666666667	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0	0	0,333333333	0	0	0	0,333333333	0,666666667	0	0	0	0	0	0	0	0,666666667	0,666666667	1	0,666666667	1	0	0	0,666666667	1	3
0,666666667	0,666666667	1	1	1	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	1	0	0	0	0	0	0	0	0	0,666666667	0,666666667	1	0,666666667	0	0	1	1	3
0,666666667	0,666666667	1	1	0	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,333333333	0,333333333	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	1	0	1	0	0	0,333333333	1	3
0,666666667	0,333333333	1	1	1	1	0	0	0,666666667	0	0	1	0	0	0	1	0,666666667	0	0,333333333	0	0	0	0	0	1	0	0,666666667	0	1	0	0	0,666666667	1	3
0,666666667	0,666666667	0,666666667	1	0,666666667	0,666666667	0	0,666666667	0	0	0	1	1	0	0	0	0,666666667	0,333333333	0,333333333	0	0	0	0	0	1	0	1	0	0,666666667	0	0	0,666666667	1	3
0,333333333	0,333333333	0,666666667	1	0,666666667	0,666666667	0	1	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0,333333333	0,666666667	0	0	0	0	0	1	0	1	0	1	0,333333333	0	0,666666667	1	3
0,666666667	0,333333333	0,666666667	1	0,666666667	1	0	0,666666667	0	0	1	0,333333333	0	0	0	0,666666667	0,333333333	0,333333333	0,666666667	0	0	0	0	0	0,333333333	0	0,666666667	0	0,666666667	0	0	0	1	3
0,666666667	0,333333333	0,666666667	1	0,666666667	0,333333333	0	0,666666667	0	0	0	0	0	0	0	0,666666667	0,666666667	0,666666667	0,333333333	0	0	0	0	0	0,666666667	0	0,333333333	0	1	0	0	0,666666667	1	3
0,666666667	0,333333333	0,333333333	0,333333333	0,333333333	0,666666667	0	0,333333333	0	0	0	0,666666667	0	0	0	1	0,666666667	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0	0,666666667	0	0	1	1	3
0,666666667	0	0,333333333	0	0	0,666666667	0	0,333333333	0	0	0	1	0	0	0	0,666666667	0,666666667	0,666666667	0,666666667	0	0	0	0	0	0,333333333	0	1	0	0,666666667	0	0	0,666666667	0,666666667	3
1	0,333333333	0,333333333	0,666666667	0,666666667	0,666666667	0	0	0	0	0	0,666666667	0	0	0	0,666666667	0,333333333	0	0,333333333	0	0	0	0	0	0,333333333	0	0,666666667	0	1	0	0	0,666666667	1	3
0,666666667	0,333333333	0,333333333	1	0	1	0	0,333333333	0	0	0	0,333333333	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,333333333	0	1	0	0,333333333	0	0	0,666666667	0,666666667	3
1	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0,333333333	0	0	0	0,666666667	0	0	0	0,333333333	0,333333333	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0	0,666666667	0	0	0,333333333	1	3
0,333333333	0,333333333	0,333333333	0,333333333	0,333333333	0	0	0,333333333	0	0	0	0,666666667	0	0	0	1	0,333333333	0	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0	0,666666667	0	0	0,666666667	1	3
0	0	0	0	0	0	0	1	0	0	0	0,333333333	0	0	0	1	0,333333333	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	1	1	1	0	0	1	1	3
0,666666667	0,333333333	0,666666667	0,333333333	0,333333333	0	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	1	0	1	0	1	0	0	1	1	3
0,666666667	0,333333333	0,333333333	1	0,666666667	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	1	0	0,666666667	0	0	1	1	3
0,666666667	0,666666667	1	0,666666667	0,333333333	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	1	0	0	0	0	0	0	0	0,666666667	0	1	0	0,666666667	0	0	0,666666667	1	3
0,666666667	0,666666667	0,666666667	1	0,666666667	0,666666667	0	0,666666667	0	0	0	1	0	0	0	1	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	1	0,666666667	1	0	0	1	1	3
0,666666667	0,666666667	1	0,666666667	1	1	0	1	0	0	0	0,666666667	0	0	0	0,666666667	1	0	0,666666667	0	0	0	0	0	1	0	0,666666667	0,666666667	0,666666667	0	0	0,666666667	0,666666667	3
0,333333333	0,333333333	0,333333333	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0	0,666666667	0	0	1	1	3
0,666666667	0,666666667	1	0,666666667	0,666666667	0,666666667	0	1	0	0	0	0,666666667	0	0	0,666666667	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	1	1	0,666666667	0	0	0,666666667	0,666666667	3
0,666666667	0,666666667	0,666666667	0,666666667	1	0,666666667	0	1	0	0	0	1	0	0	0	1	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	1	0	1	0	0	1	1	3
1	0,666666667	0,666666667	0,333333333	1	1	0	1	0	0	0	1	0	0	0	1	0,666666667	0	1	0	0	0	0	0	0,666666667	0	1	1	1	0	0	0,666666667	0,666666667	3
0,666666667	1	0,666666667	1	1	1	0	0,666666667	0	0	0	1	0	0	0	1	0,666666667	0	1	0	0	0	0	0	1	0	0,666666667	0,666666667	0,666666667	0	0	0,666666667	0,666666667	3
0,666666667	0,333333333	0,333333333	1	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	0	0,666666667	1	0	0,666666667	0	0	0	0	0	1	0	0,666666667	0	0,666666667	0,666666667	0	0	1	0,666666667	3
0,333333333	0,333333333	0,666666667	1	0,666666667	1	0	1	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	0,666666667	0	1	0,666666667	1	0	0	0,666666667	1	3
0,666666667	0,666666667	1	1	0,333333333	0,666666667	0	0,666666667	0	0	0	0,333333333	0	0	0	1	1	0	0,666666667	0	0	0	0	0	1	0	0,666666667	0,333333333	0,666666667	0	0	0,666666667	1	3
0,666666667	0,333333333	0,333333333	0,333333333	0	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	0,333333333	0	0,666666667	0,666666667	0,666666667	0	0	1	1	3
1	1	0,666666667	0,666666667	0	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	0,666666667	0	0,666666667	1	1	0	0	0,666666667	1	3
1	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	0,666666667	0	0,333333333	0,333333333	0,333333333	0	0	0,666666667	0,666666667	3
0,666666667	0,666666667	1	1	0,333333333	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	1	0,666666667	0	0,666666667	0	0	0	0	0	0,666666667	0	0,666666667	0	0	0	0	0,666666667	1	3
0,666666667	0,666666667	1	1	0,333333333	1	0	0,666666667	0	0	0	1	0	0	0	0,666666667	1	0	0,666666667	0	0	0	0	0	0,666666667	0	1	0,666666667	0,666666667	0	0	1	1	3
0,333333333	0,333333333	0,666666667	1	0,333333333	0,666666667	0	0,666666667	0	0	0	0,333333333	0	0	0	0,333333333	1	0	0,333333333	0	0	0	0	0	0,333333333	0	0,666666667	0,666666667	1	0	0	0,666666667	1	3
1	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	1	0	1	0	0	0	0	0	0,666666667	0	0,666666667	1	0,666666667	0	0	0,666666667	1	3
0,333333333	0,666666667	0,666666667	0,666666667	0	1	0	0,666666667	0	0	0	0,666666667	0	0	0	1	0,666666667	0	0,666666667	0	0	0	0	0	1	0	0,666666667	0,666666667	0,666666667	0	0	0,666666667	0,666666667	3
0,666666667	0,666666667	0,666666667	0,666666667	0	0,666666667	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0,666666667	0,666666667	3
0,666666667	0,333333333	0,666666667	1	0,333333333	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,333333333	1	0	0,666666667	0	0	0	0	0	0,666666667	0	0,666666667	0	1	0	0	1	0,666666667	3
0,666666667	1	1	1	0	1	0	1	0	0	0	0,666666667	0	0	0	0,666666667	0,333333333	0	0,666666667	0	0	0	0	0	0,666666667	0	0,666666667	0	1	0	0	0,666666667	0,666666667	3
1	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	0,666666667	0	0	0	1	0,666666667	0	1	0	0	0	0	0	0,666666667	0	1	0	0,666666667	0	0	1	1	3
1	0,666666667	1	1	0,333333333	0,666666667	0	0,666666667	0	0	0	1	0	0	0	0,666666667	0,666666667	0	0,666666667	0	0	0	0	0	0,333333333	0	0,666666667	0	0,666666667	0	0	0,666666667	1	3
0,666666667	0,666666667	0,666666667	1	0,333333333	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0,666666667	0,666666667	0,333333333	1	0	0	0,666666667	1	3
0,666666667	0,666666667	0,666666667	0,666666667	0,333333333	1	0	0,666666667	0	0	0	0,666666667	0	0	0	1	0,666666667	0	0	0	0	0	0	0	1	0,666666667	0,666666667	0,666666667	0,666666667	0	0	1	1	3
1	0,666666667	1	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0	0	1	0	0	0	0,666666667	1	0	0,333333333	0	0	0	0	0	0,666666667	0,333333333	0,666666667	0,666666667	0,333333333	0	0	0,666666667	1	3
0,666666667	1	0,666666667	1	1	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	1	0,666666667	0	0	0	0	0	0	0	1	0,666666667	0,666666667	0,333333333	0,666666667	0	0	0,666666667	0,666666667	3
0,666666667	0,666666667	1	0,666666667	0,666666667	0,666666667	0	1	0	0	0	1	0	0	0	0,666666667	1	0	0	0	0	0	0	0	0,666666667	0,666666667	1	0,666666667	0,666666667	0	0	0,666666667	1	3
1	0,666666667	0,666666667	1	1	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	1	0	0	0	0	0	0	0	0,666666667	0,666666667	0,666666667	0,666666667	0,666666667	0	0	0,666666667	0,666666667	3
0,666666667	0,333333333	0,333333333	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0	0	0,666666667	0,5	0	0	1	0,666666667	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0,666666667	1	0	0	0,666666667	1	3
0,666666667	0,666666667	0,666666667	0,666666667	1	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	1	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	1	0,666666667	0	0	1	0,666666667	3
0,666666667	0,666666667	0,666666667	0,666666667	0,333333333	0,666666667	0	0,666666667	0	0	0	0,666666667	0,5	0	0	1	0,666666667	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0,666666667	1	0	0	0,666666667	1	3
0,666666667	0,666666667	0,666666667	0,666666667	0,333333333	0,666666667	0	0,666666667	0	0	0	1	0,5	0	0	0,666666667	0,666666667	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	1	0,666666667	0	0	0,666666667	1	3
0,666666667	0,333333333	0,666666667	0,666666667	0	1	0	0,666666667	0	0	0	0,666666667	0,5	0	0	1	0,666666667	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	1	0,666666667	0	0	1	0,666666667	3
1	0,333333333	0,666666667	1	0	1	0	0	0	0,333333333	0	0,666666667	0,5	0	0	0,666666667	1	0,333333333	0,666666667	0	0	0	0	0	0,333333333	0	1	0,666666667	1	0	0	0,666666667	0,666666667	3
0,666666667	0,333333333	0,666666667	0,666666667	0	0,666666667	0	0	0	0,333333333	0	0,333333333	0,5	0	0	0,666666667	1	0,333333333	0,666666667	0	0	0	0	0	0,666666667	0	0,666666667	0,666666667	0,666666667	0	0	0,666666667	0,666666667	3
0,666666667	0,333333333	0,666666667	0,333333333	0	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0	0,666666667	0	0	1	1	3
0,666666667	0,666666667	1	0,333333333	0	1	0	0,666666667	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0,333333333	0	1	0,666666667	1	0	0	1	1	3
1	0,666666667	0,666666667	0,333333333	0	0,666666667	0	1	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0,333333333	0,333333333	0	0	0	0	0	0,666666667	0	1	0,333333333	0,666666667	0	0	1	1	3
0,666666667	0,666666667	1	0,666666667	0,333333333	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	1	0	0	0	0	0	0	0	0,666666667	0	0,666666667	0,666666667	0,666666667	0	0	1	1	3
0,666666667	0,666666667	1	1	0,333333333	0,666666667	0	0,333333333	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,333333333	0	0,666666667	0	0,666666667	0	0	0,666666667	1	3
1	0,666666667	0,666666667	0,666666667	0	0,666666667	0	0,666666667	0	0	0	1	0	0	0	1	0,666666667	0	0,333333333	0	0	0	0	0	0,333333333	0	0,666666667	0	1	0	0	1	1	3
0,666666667	0,666666667	0,666666667	1	0,333333333	0,666666667	0	0,333333333	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,333333333	0	0,666666667	0	1	0	0	0,333333333	0,666666667	3
0,666666667	0,666666667	1	1	0,666666667	1	0	0,333333333	0	0	0	0,666666667	0	0	0	1	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	1	0	1	0	0	0,666666667	1	3
1	0,333333333	0,666666667	1	0,666666667	0,666666667	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0	0,666666667	0	0	1	1	3
0,666666667	0,666666667	0,666666667	1	0,666666667	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,666666667	0	0	0	0	0	0	0	1	0	0,666666667	0	0,666666667	0	0	0,666666667	1	3
0,666666667	0,333333333	0,666666667	1	1	0,666666667	0	0,666666667	0	0	0	1	0	0	0	1	0,333333333	0	0	0	0	0	0	0	0,666666667	0	1	0	0,666666667	0	0	0,666666667	1	3
0,666666667	0,666666667	1	0,666666667	0,666666667	1	0	0,333333333	0	0	0	0,666666667	0	0	0	1	1	0	0,333333333	0	0	0	0	0	0,666666667	0	1	0	1	0	0	1	0,666666667	3
0,666666667	0,333333333	0,666666667	1	0,666666667	0,666666667	0	1	0	0	0	0,666666667	0,5	0	0	0,666666667	0,666666667	0	0,333333333	0	0	0	0	0	0,666666667	0	0,666666667	0,333333333	0,666666667	0	0	0,666666667	1	3
0,333333333	0,333333333	0,666666667	1	0,666666667	1	0	0,666666667	0	0	0	0,666666667	0	0	0	0,666666667	0,333333333	0	0,666666667	0	0	0	0	0	0,666666667	0	0,666666667	0	0,666666667	0	0	0,666666667	1	3
0,666666667	0,333333333	0,666666667	0,666666667	0,666666667	1	0	0,666666667	0	0	0	0,666666667	0,5	0	0	1	0,666666667	0	0	0	0	0	0	0	1	0	0,666666667	0	0,666666667	0	0	0,666666667	1	3
1	0,666666667	0,666666667	0,666666667	1	0,666666667	0	0,666666667	0	0	0	0,666666667	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0,666666667	1	3
0,666666667	0,333333333	1	0,333333333	0,666666667	1	0	0,666666667	0	0	0	0,666666667	0	0	0	1	0,666666667	0	0	0	0	0	0	0	1	0	0,666666667	0	0,333333333	0	0	0,666666667	1	3
